uid,financial_application_rk,retro_date,logit_default,logit_grace03
1823550,64117904,2015-05-22,,-0.958677
542621,62489121,2015-04-01,-2.184101,-1.504544
825708,60613093,2015-02-01,-3.290075,-1.005143
2044625,64168488,2015-05-24,-1.104764,-0.951465
952546,67249481,2015-08-10,-3.860085,0.161299
1989768,74237733,2015-12-22,-2.396222,-0.901602
1328821,73448532,2015-12-05,,-0.370689
420392,74158829,2015-12-20,-0.667186,-1.040086
2036363,68520736,2015-09-08,,-0.341978
2267548,68975837,2015-09-16,-2.142475,-1.547348
521408,73003271,2015-11-25,-1.300928,-1.775176
1211148,78855768,2016-03-28,-3.31736,0.388062
2375604,77408874,2016-02-27,0.520982,-0.552247
754264,67878277,2015-08-25,-2.910081,0.210934
2056236,67367073,2015-08-13,-2.896328,-0.041276
68860,69833397,2015-09-21,-2.288318,-1.26621
743022,71973885,2015-11-02,-3.301397,-1.625443
864273,61948296,2015-03-14,-3.371526,-0.987626
1301733,60161006,2015-01-18,-1.247304,-0.820371
618033,67157115,2015-08-08,-2.985924,-0.233659
2018386,71962030,2015-11-02,-1.977149,-1.329146
438628,77904661,2016-03-09,-2.083368,-1.673441
1560908,71915637,2015-11-01,-1.858339,-0.995261
2060897,71896454,2015-10-31,-1.649211,-0.433869
2032266,63012953,2015-04-16,-3.397255,-0.952514
1771000,73219634,2015-11-30,-2.271666,-1.044901
1181066,74248437,2015-12-22,-3.668579,-0.260325
2509119,74373183,2015-12-24,-2.40305,-0.925139
213506,65642610,2015-07-06,-3.436619,0.642332
1622033,61413466,2015-02-23,-1.799689,-0.678755
1291742,60566192,2015-01-30,-3.381643,-0.378537
772151,62662148,2015-04-06,-2.13741,0.008131
2328776,72395144,2015-11-11,-1.676379,-1.011193
2063487,73596101,2015-12-09,-3.397974,-0.584883
1423059,73577565,2015-12-08,-1.510927,-0.76314
562215,64885836,2015-06-14,-2.822281,-1.168787
1360026,63839584,2015-05-13,-2.030887,-0.190954
1291020,60656752,2015-02-02,-3.434457,-0.938956
204844,71484673,2015-10-23,-2.938816,-0.311987
2130972,63948606,2015-05-17,,-0.586063
2348453,70482305,2015-10-01,-3.54178,-0.46306
909787,78010966,2016-03-11,-0.501771,-0.492515
1582596,62170665,2015-03-22,-3.367213,-0.492422
1986258,65723782,2015-07-08,-2.684053,-0.3522
647018,73020484,2015-11-25,-2.738038,-0.856935
1735909,70479029,2015-10-01,-3.698503,0.31481
45694,70423211,2015-09-30,-2.834128,-0.459522
1009992,64400145,2015-05-31,-1.803797,-1.441018
1632547,62510340,2015-04-01,,-0.968484
1724232,72346959,2015-11-10,0.281538,-1.044119
171124,71551127,2015-10-25,-1.447365,-0.809696
2334495,74468054,2015-12-26,,-0.345163
1246889,64461268,2015-06-02,-2.283383,-0.981765
2032945,60537160,2015-01-29,-2.427713,-0.040288
298119,67131280,2015-08-07,,-0.454856
1794774,70093207,2015-09-25,,-0.406846
1787570,64808304,2015-06-12,,-1.330983
199037,63895922,2015-05-15,-2.015673,-1.056712
1220498,75478658,2016-01-18,-3.153171,-0.486048
2451854,68040917,2015-08-29,,-0.226063
1266036,77669948,2016-03-03,-1.401096,-1.79925
876131,72085696,2015-11-05,-3.932474,0.091559
900043,60158255,2015-01-18,-3.451385,-0.934535
836884,65114057,2015-06-21,-3.149946,0.160229
1248823,65514567,2015-07-02,-2.816547,-0.716116
569224,74521671,2015-12-27,,-0.739068
920328,60778425,2015-02-05,-2.542663,-0.786215
2208024,71964593,2015-11-02,,0.105686
1341989,64223051,2015-05-25,0.343631,-0.370656
1962792,71251452,2015-10-18,-2.478888,-1.650255
557219,63377159,2015-04-27,-2.561411,-1.525832
728712,64084033,2015-05-21,-3.548296,-0.506496
894281,68568637,2015-09-09,,-0.685143
7755,59685226,2015-01-04,-1.842521,-0.151363
614032,66994915,2015-08-04,-2.381967,-0.758622
1654981,67637577,2015-08-20,-2.383015,1.601393
572463,73906168,2015-12-15,-2.633664,-0.715371
238584,59887277,2015-01-11,-2.560877,-0.305134
141916,62847837,2015-04-12,-2.737989,-0.15001
73108,72068108,2015-11-04,-2.162924,-1.799674
1357711,71576060,2015-10-25,-3.204567,-1.311497
2349568,63091919,2015-04-19,-4.1169,-0.013471
2460245,60306754,2015-01-22,-2.167662,-1.570829
2554965,64017802,2015-05-19,-2.524923,-0.140942
211017,64412742,2015-06-01,,-0.224812
898128,67595406,2015-08-19,-2.600574,-0.397181
1366249,68078916,2015-08-30,,-0.191927
769791,67578285,2015-08-18,-3.388918,1.545959
834170,67071801,2015-08-05,-2.006744,-0.287239
1945713,67089687,2015-08-06,,-0.568538
1947743,63868275,2015-05-14,-0.363534,-0.770376
1159794,66444117,2015-07-22,-2.833749,-0.057993
1850280,73050118,2015-11-26,,-0.326955
1083764,73528280,2015-12-07,-3.674721,0.94602
123698,72088005,2015-11-05,-2.371734,-1.351228
2007064,60436455,2015-01-26,-2.648814,-0.695055
1746967,75480680,2016-01-18,-2.296942,-1.563778
229699,75558306,2016-01-20,-4.317158,1.044372
1002883,65229256,2015-06-24,,-0.770376
1974945,60537565,2015-01-29,-2.479126,-0.161077
1592375,67638228,2015-08-20,-1.923899,-0.458989
581464,60026745,2015-01-14,-3.191427,-1.218722
31808,63351515,2015-04-26,-3.094702,-1.028911
2009989,73352690,2015-12-03,-2.659214,-1.017919
740165,61657071,2015-03-04,-0.010589,-1.336164
2254592,69047991,2015-09-17,-4.595119,1.650751
162370,64872823,2015-06-14,,-0.730981
1543466,73352576,2015-12-03,-5.373466,-0.248397
2046894,73361455,2015-12-03,-2.568862,-0.430987
2360255,65035690,2015-06-18,,-1.052944
2249319,60067601,2015-01-15,-2.577878,-1.136035
1980399,67569690,2015-08-18,,-0.302674
2572896,70409259,2015-09-30,-2.50216,-1.695116
109795,77968262,2016-03-10,0.673514,-0.422242
1273685,59814633,2015-01-08,-2.207238,0.377279
1994322,71552482,2015-10-25,,-0.24305
2222326,72785917,2015-11-19,-2.74431,-1.157971
284535,63440169,2015-04-29,-2.749989,-1.020836
2833,73743729,2015-12-12,-1.97739,-0.900151
286882,73270172,2015-12-01,-2.513459,-0.66971
2514286,68651339,2015-09-11,-0.498077,-0.320497
2400255,64853605,2015-06-13,-1.732582,-1.628464
2039809,66765171,2015-07-29,-2.691736,0.189367
456804,64030710,2015-05-19,,-0.498155
619505,64242268,2015-05-26,,-0.941382
894895,66401784,2015-07-21,-1.998682,-0.231763
1715099,62965882,2015-04-15,-3.138063,0.405906
2602815,64378569,2015-05-31,-2.787018,-0.356673
518586,65174590,2015-06-23,-1.53943,-0.860308
1999164,73022543,2015-11-25,-2.645515,0.075775
325707,71692061,2015-10-28,,-0.935672
505225,75472098,2016-01-18,-1.517813,-0.343358
1258404,72766365,2015-11-19,-3.614153,-0.208375
176074,65636637,2015-07-06,-3.035869,-1.044218
1578658,69957377,2015-09-23,-2.407602,-1.671311
505331,63244552,2015-04-23,-2.620297,0.415712
612391,70310163,2015-09-28,-2.09381,-0.921345
1519115,73452847,2015-12-05,-1.780029,-1.058298
2292945,63442824,2015-04-29,-2.439202,-1.474282
2595057,69018975,2015-09-17,-2.102651,-1.204747
1672529,72413325,2015-11-11,-2.769141,-0.831687
336249,63831659,2015-05-13,-3.782723,-0.283507
178555,70059432,2015-09-25,,-1.72554
1073514,73190298,2015-11-29,-3.720226,-1.511479
1000813,68211662,2015-09-01,-4.111363,-1.119278
2195757,62492393,2015-04-01,-1.851662,-0.834192
2591714,72061167,2015-11-04,-2.621657,-0.773725
2426118,69806747,2015-09-21,-1.71421,-0.648207
2224796,63181471,2015-04-21,,0.105318
1522737,66269617,2015-07-19,,-0.234995
1289579,62241307,2015-03-24,-3.822265,0.752198
580154,67622958,2015-08-19,-2.562706,-1.064974
1185871,72877803,2015-11-22,-2.350262,-1.087935
2120774,64485492,2015-06-03,-2.404006,-0.463676
2357212,79648059,2016-04-15,-2.137367,-0.969919
2011475,67469494,2015-08-16,-1.638051,-1.197775
690209,72067706,2015-11-04,-1.170396,-0.765878
254568,76451747,2016-02-08,-2.736747,-0.893566
1718469,75758149,2016-01-24,-2.606633,-0.225108
1564729,67157415,2015-08-08,-2.822555,-1.1934
1161657,75946636,2016-01-28,-3.700085,-0.307817
1868567,60336588,2015-01-23,-0.813143,-0.85331
1849077,72793538,2015-11-19,-3.967116,-1.056031
1675525,64087388,2015-05-21,-2.950129,1.930118
1294315,60658518,2015-02-02,-0.52887,-0.770376
106534,70883582,2015-10-10,-0.941163,-1.100645
2178632,68512748,2015-09-08,-3.129535,-0.746355
2306506,61988291,2015-03-16,-2.775944,-0.950253
2517383,73843101,2015-12-14,-1.300829,-1.087078
1741641,74697020,2015-12-29,,-0.19143
1102945,68030698,2015-08-28,-4.84778,0.919002
131869,73531539,2015-12-07,-2.970942,-0.669116
1155399,61200445,2015-02-16,-1.202447,-1.707417
1544159,73371905,2015-12-03,-2.123784,-1.333683
2443565,67283278,2015-08-11,,-1.333201
1209886,73481689,2015-12-06,-4.03282,-0.682145
126503,70025407,2015-09-24,-2.562118,-1.734426
756644,65624150,2015-07-05,-3.945344,0.483679
1249960,69866325,2015-09-22,-4.595119,1.304368
332633,62491770,2015-04-01,-2.041288,-0.68388
1443403,73380147,2015-12-03,-1.206556,-0.370656
843591,63951491,2015-05-17,-1.27911,0.154186
2298598,66053676,2015-07-14,,0.122713
2433215,64334996,2015-05-29,-3.292087,-0.153612
23972,71690141,2015-10-28,-4.833248,-0.00988
1334101,72066588,2015-11-04,-3.525212,-0.427987
2264381,72281789,2015-11-09,-2.294433,-1.854192
1619966,68208555,2015-09-01,,-0.353201
1305998,68805313,2015-09-14,-4.085898,1.000949
2200944,67641390,2015-08-20,-2.268125,-0.971858
2315264,60386214,2015-01-25,-3.213528,-0.459287
2307364,63287885,2015-04-24,-2.356204,-1.733712
1281267,63443174,2015-04-29,-1.942736,-0.29323
965785,72920428,2015-05-13,,
1510904,71652144,2015-10-27,-2.537164,-0.97246
189686,78616322,2016-03-23,-3.648646,-0.006143
2032932,64239532,2015-05-26,-2.148142,-1.126015
1155016,66549149,2015-07-24,-3.184879,-0.783168
74791,75843744,2016-01-26,0.081765,-0.806212
1978867,78801902,2016-03-27,-1.545579,-0.86636
1386291,64389939,2015-05-31,-2.857255,-0.069502
213348,71568509,2015-10-25,-1.817834,0.057994
974267,62437101,2015-03-30,,-0.00127
1939160,65572373,2015-07-04,,-0.192422
2158594,76351892,2016-02-05,-2.986901,-0.695186
428238,68240876,2015-09-02,-3.938548,-1.59815
1757396,63959056,2015-05-17,-2.122813,-1.351584
1494868,73984332,2015-12-17,-2.826217,-1.026954
642432,63695615,2015-05-08,-1.696688,-1.208397
1266991,60382090,2015-01-25,-3.567562,-1.413371
1820068,67435109,2015-08-15,-2.985149,-1.030792
1079817,59997258,2015-01-13,-1.953072,-1.457042
1425360,72691753,2015-11-17,-3.277586,-1.271303
2026582,63341267,2015-04-26,,-0.447338
810938,73194299,2015-11-29,-3.868422,-0.658578
478667,65871360,2015-07-11,-1.361969,-0.921286
585857,63330421,2015-04-26,-2.377606,-0.790716
1348819,67655483,2015-08-20,-3.384463,-1.375544
1280060,70424320,2015-09-30,,-0.076942
1068570,66574248,2015-07-25,-2.831442,-0.63764
1650259,62560133,2015-04-03,-2.277221,-0.766517
238028,68525040,2015-07-12,,
374614,61966241,2015-03-15,-2.812225,-0.723409
2190250,62488321,2015-04-01,-2.510363,-1.527082
1296723,61408372,2015-02-23,-4.67865,0.93164
1978114,74401610,2015-12-25,,-0.68287
867367,74084423,2015-12-19,-3.585766,-1.119373
1097996,65742852,2015-07-08,-3.11082,-1.305604
2601917,74405230,2015-12-25,,-0.260751
539578,71382923,2015-10-21,-1.514758,-1.579936
560013,71385771,2015-10-21,-3.187864,0.377305
1714516,78948874,2016-03-30,-3.38286,-1.106225
734560,71496463,2015-10-23,-2.422336,-1.188361
2386573,68756910,2015-09-13,,-0.585353
832505,63621031,2015-05-06,-4.587628,1.43692
1076201,71281706,2015-10-18,-2.941321,-1.325909
1235861,68092703,2015-08-30,-2.807142,-0.292465
569539,72091922,2015-11-05,-2.33496,-1.406747
1658398,63472708,2015-04-30,-1.771502,-1.208117
559414,68518399,2015-09-08,-3.888023,-0.975342
2453439,71966755,2015-11-02,,-0.05817
267353,65150675,2015-06-22,-2.735025,-0.862371
816414,62852192,2015-04-12,-1.053333,-0.967203
1719641,77909589,2016-03-09,-2.014933,-0.516595
2289986,62548945,2015-04-02,-1.052068,-0.227027
65337,71969620,2015-11-02,-4.595119,-0.11176
1741844,68090889,2015-08-30,,-0.770376
993624,66442683,2015-07-22,-3.939299,0.454575
1538982,64934324,2015-06-15,-1.620394,-1.478587
948460,71529748,2015-10-24,-3.25496,-1.283441
195270,64500676,2015-06-03,-2.813953,-0.619782
71973,67565686,2015-08-18,,-1.308233
1709891,71742511,2015-10-28,-3.998291,-0.039072
452135,68589609,2015-09-09,-3.446936,-1.211608
242590,64521270,2015-06-04,-2.267213,-0.423395
1637622,78264534,2016-03-16,-3.437232,-0.611876
390146,70997296,2015-10-12,-2.851604,-0.993929
2063082,69799278,2015-09-21,-2.412107,-1.687918
1903413,66051457,2015-07-14,-3.024079,0.319155
134155,63753675,2015-05-10,-2.46466,-1.226069
368465,66346056,2015-07-20,,0.087583
184468,67136308,2015-08-07,-1.480839,-1.101406
471131,64881543,2015-06-14,,-2.070256
47048,61170560,2015-02-15,-2.615186,-1.641033
1701837,77362206,2016-02-26,-1.284663,-0.91673
2424344,64913722,2015-06-15,-2.822157,-1.219484
1104652,61437377,2015-02-24,-2.991545,-0.364397
1072074,62510796,2015-04-01,-3.77858,-0.166534
1615092,68975435,2015-09-16,-1.938841,-0.678951
123977,62333422,2015-03-27,-2.26619,-0.897486
2397491,71745937,2015-10-28,-1.759365,-1.610628
2496217,72047623,2015-11-04,-1.262312,-0.215883
2005774,71140075,2015-10-15,,-0.414092
1069975,64994709,2015-06-17,-5.066644,0.27983
2443738,73656203,2015-12-10,-2.049724,-1.049531
2594268,63473852,2015-04-30,-1.646762,-1.788669
2211045,71569545,2015-10-25,-4.595119,1.857371
125148,62523195,2015-04-02,-2.382794,-0.605649
393417,64053107,2015-05-20,-2.817417,-0.763708
423740,63797266,2015-05-12,-2.025735,-1.054609
1507073,67173972,2015-08-08,-2.518515,-1.15432
24861,76683578,2016-02-12,-1.74253,-0.914791
2174614,72582328,2015-11-15,-3.714197,-0.274956
565732,73194727,2015-11-29,-3.632433,1.345983
564020,70750304,2015-10-07,-2.901287,-1.208662
2451527,63151538,2015-04-20,-1.89245,-0.624509
973211,75071468,2016-01-10,-2.899498,-1.256332
2060844,69866885,2015-09-22,-2.88578,0.267362
2297414,65522304,2015-07-02,,-0.290289
1694205,64174975,2015-05-24,-2.649416,-0.902978
1028234,68877976,2015-09-15,-2.443856,-1.007759
151192,71356221,2015-10-20,-2.641462,-0.768778
1631541,62860451,2015-04-12,-3.45385,-0.990499
57132,63649337,2015-05-06,-2.99046,-0.801659
626031,71762524,2015-10-29,-3.163615,-0.212937
178168,61670011,2015-03-04,-2.069625,-0.876772
5247,63630517,2015-05-06,-3.502802,-0.37585
2374441,62424870,2015-03-30,,-0.387656
1971122,61738828,2015-03-07,-2.299075,-1.581313
2587896,63046805,2015-04-17,,-0.597171
2413382,69115713,2015-09-18,-1.27976,-0.933953
351944,68232227,2015-09-02,-3.126658,-0.104075
594133,67434322,2015-08-15,,-1.416837
1014830,72829116,2015-11-20,-4.595119,0.146511
813395,61151307,2015-02-14,-2.648852,0.19436
604263,63747663,2015-05-10,,0.596997
1304486,68520029,2015-09-08,-2.559227,-0.922417
873948,60590843,2015-01-31,-2.737122,-1.063009
572567,66042751,2015-07-14,-2.81775,-0.956698
1937397,66531352,2015-07-24,-3.485616,-0.138834
1565595,67600541,2015-08-19,-3.277504,-0.264182
155198,64216522,2015-05-25,-3.242956,-1.301784
890922,68366998,2015-09-05,-4.262407,-0.266593
178664,63328355,2015-04-26,,-0.598162
503162,64142222,2015-05-23,-2.457937,-1.725757
519121,67468898,2015-08-16,-2.19526,-1.477263
2010196,66045091,2015-07-14,,-1.507474
2315101,65903002,2015-07-12,-2.757914,-0.772638
1522317,73825575,2015-12-14,-2.600736,-0.832548
792763,62030009,2015-03-17,-3.268194,-0.523587
2354690,66608572,2015-07-26,-1.735518,-0.595556
1353454,71691580,2015-10-28,-1.514351,-0.370656
1428966,62489905,2015-04-01,-1.942817,-1.047033
2367135,70510971,2015-10-02,-1.744913,-0.332316
2048007,64964761,2015-06-16,-2.427939,-1.516487
857923,70638753,2015-10-05,-2.524874,-0.506254
109541,61413948,2015-02-23,-1.271087,-0.994865
217451,75302152,2016-01-14,-1.716022,-1.034597
811992,66494285,2015-07-23,-2.624407,-0.296
316698,70740451,2015-10-07,-2.475439,-0.323386
1174467,74007794,2015-12-17,-3.029109,-0.416023
2264960,74187749,2015-12-21,-3.072869,-0.536008
1879047,64888747,2015-11-26,,
60665,66494662,2015-07-23,-1.873673,-1.026819
1513607,72512229,2015-11-13,,-1.741065
2150513,62827537,2015-04-11,,-1.003285
28500,68516296,2015-09-08,-2.060357,-1.614443
16685,62383184,2015-03-29,,-1.379557
1121341,72120653,2015-11-05,-4.325884,-0.596005
2281183,63411675,2015-04-28,-1.724864,-1.691859
310350,73131430,2015-11-27,-1.437497,-1.274305
561993,70918193,2015-10-11,-1.776306,-0.596579
1279713,61795026,2015-03-09,-1.314997,-1.361388
1990633,61896157,2015-03-12,-3.955954,-0.077927
1968278,77678713,2016-03-03,-2.786235,-1.219632
1143494,67790855,2015-08-23,-3.545855,-0.099986
2405167,65191779,2015-06-23,0.452072,-0.770376
322707,69942749,2015-09-23,-1.745667,-0.137992
1500406,60347374,2015-01-23,-2.662111,-0.930865
1472166,71499294,2015-10-23,-2.875722,-0.620516
1909009,63913711,2015-05-15,-2.152227,-0.353853
1115957,69165547,2015-09-20,-3.161321,-1.645409
1749208,61357719,2015-02-21,-1.268747,-0.671994
2146641,62687702,2015-04-07,-2.967226,0.314132
540230,65188806,2015-06-23,-2.485473,-0.517319
268762,71641932,2015-10-27,-3.298877,-0.896303
5884,59835062,2015-01-09,-1.311555,-1.199646
616982,70733465,2015-10-07,-1.249666,0.304265
312700,65611969,2015-07-05,-2.112369,-0.830084
1361476,62624554,2015-04-05,,-1.262348
613180,72073768,2015-11-04,-2.181971,-0.986552
516272,65110899,2015-06-21,-2.651902,-1.400745
1944027,73778255,2015-12-13,-3.58435,-0.182542
416583,63747829,2015-05-10,-2.643226,-0.824352
347267,72829615,2015-11-20,-3.39846,-0.731003
757060,66144800,2015-07-16,-2.45139,-0.747558
270542,70206962,2015-09-27,-1.893435,-0.850167
1774105,63803635,2015-05-12,,-0.081804
2363925,61544924,2015-02-28,-1.592472,-0.89364
97579,73271568,2015-12-01,,-1.776993
1031591,61255818,2015-02-17,-2.787378,-0.858402
1543052,71341441,2015-10-20,-3.751101,-0.02841
318574,73226178,2015-11-30,-4.595119,0.598376
2294172,66401893,2015-07-21,-2.310763,-0.567249
1037369,71542860,2015-10-24,-3.220367,-1.287264
1694798,63240577,2015-04-23,-2.207314,-1.507516
1620627,71774384,2015-10-29,,-0.485631
1572594,67243964,2015-08-10,-2.531997,-1.215271
545685,75564656,2016-01-20,-2.930309,-0.531423
139743,68076574,2015-08-30,,-1.364005
1155733,71029497,2015-10-13,-3.309457,-0.785292
410601,87947880,2015-09-15,,
1864619,68607978,2015-09-10,-1.03266,-0.535723
1127197,64889476,2015-06-14,-2.773166,-0.171379
1383895,59724811,2015-01-05,-2.394137,-0.337891
882141,61405145,2015-02-23,,-0.770376
2438453,63018935,2015-04-16,-2.138494,0.106852
1378975,65263809,2015-06-25,-2.549861,-1.031771
1105151,61415206,2015-10-18,-3.41337,0.342687
98203,76663559,2016-02-11,-2.556543,-0.580547
163910,77313048,2016-02-25,-1.820978,-1.561307
1660205,71609476,2015-10-26,-3.883539,0.194842
2353069,71144300,2015-10-15,-1.785723,-1.061441
1229503,72159444,2015-11-06,-3.359018,-1.133008
2597011,60841100,2015-02-08,-2.899149,-0.152725
1857881,65883824,2015-07-12,-4.00846,0.359892
1105429,73744824,2015-12-12,-3.476236,-0.915447
509715,77242213,2016-02-24,-2.288973,-1.502308
504296,68517907,2015-09-08,-2.4981,-2.083117
1913367,76760257,2016-02-14,-2.632281,-0.459367
293740,66164388,2015-07-16,-2.713953,-0.595787
1161479,72855026,2015-11-21,-4.023411,0.318514
368080,72985499,2015-11-24,-1.139967,-0.756312
2226324,62616934,2015-04-05,-1.910616,-0.224279
1760089,63209506,2015-04-22,-2.400717,-0.985123
282860,66115579,2015-07-15,-2.175244,0.051198
918608,67333575,2015-08-12,-3.482079,-0.532495
2514503,76117118,2016-01-31,-3.423251,-0.162717
2405134,64017132,2015-05-19,-2.744306,-1.401277
699144,63907416,2015-05-15,-2.312244,-0.526283
1129119,67610631,2015-08-19,-1.509978,-0.42568
1595812,66235154,2015-07-18,,-1.39473
1571063,71958730,2015-11-02,,-0.221357
810097,61818915,2015-03-10,-2.44691,-0.323949
2525969,74128199,2015-12-20,,-0.266553
2226045,69961699,2015-09-23,,0.126657
1833776,71651113,2015-10-27,-2.653225,-1.331789
1358661,64421579,2015-06-01,-2.851728,0.253314
567738,65862538,2015-07-11,,-0.290789
234803,60259476,2015-01-20,-1.56632,-0.647971
2055411,70585672,2015-10-04,-1.332792,-0.356942
140410,62490403,2015-04-01,,-1.237135
737570,70400037,2015-09-30,-2.822665,-0.43647
2248274,69110580,2015-09-18,-3.243515,-0.692364
1372540,72301959,2015-11-09,-0.897046,-0.770376
2559027,71344042,2015-10-20,-2.879986,-0.374998
2368283,66156556,2015-07-16,-1.642618,-1.180106
1230274,66176237,2015-07-16,-0.338262,-0.770376
1979192,73310866,2015-12-02,-1.54492,0.019217
769084,72914269,2015-11-23,-3.542122,-0.346172
1939897,61436707,2015-02-24,-2.794727,-0.185566
808897,77193202,2016-02-23,-3.647977,0.201419
906926,71260735,2015-10-18,-3.472061,-1.051009
2225599,60469040,2015-01-27,-2.777284,-0.618379
2036699,67159159,2015-08-08,,-0.488763
526291,72966346,2015-11-24,-0.842531,-0.189951
808122,75036020,2016-01-09,,-0.293621
2509181,65986016,2015-07-13,,-0.804366
2414652,73928832,2015-12-16,-1.76435,-1.327986
2443642,72192395,2015-11-07,,-0.72278
649980,67008044,2015-08-04,,0.068129
